pool,pos,above.llod,limit,total.tests,tests.per.sample,tn,tp,fn,fp
14,11,0.3,35,14.9972,1.0712285714285714,0,0.9998,2e-4,0
14,12,0.05,35,14.9986,1.0713285714285714,0,0.9999,1e-4,0
14,12,0.1,35,14.9986,1.0713285714285714,0,0.9999,1e-4,0
14,12,0.15000000000000002,35,15,1.0714285714285714,0,1,0,0
14,12,0.2,35,14.9958,1.0711285714285714,0,0.9997,3.0000000000000003e-4,0
14,12,0.25,35,14.9972,1.0712285714285714,0,0.9998,2e-4,0
14,12,0.3,35,14.9972,1.0712285714285714,0,0.9998,2e-4,0
14,13,0.05,35,14.9986,1.0713285714285714,0,0.9999,1e-4,0
14,13,0.1,35,14.9972,1.0712285714285714,0,0.9998,2e-4,0
14,13,0.15000000000000002,35,14.9986,1.0713285714285714,0,0.9999,1e-4,0
14,13,0.2,35,14.9986,1.0713285714285714,0,0.9999,1e-4,0
14,13,0.25,35,14.9986,1.0713285714285714,0,0.9999,1e-4,0
14,13,0.3,35,14.9986,1.0713285714285714,0,0.9999,1e-4,0
14,14,0.05,35,14.9986,1.0713285714285714,0,0.9999,1e-4,0
14,14,0.1,35,15,1.0714285714285714,0,1,0,0
14,14,0.15000000000000002,35,14.9986,1.0713285714285714,0,0.9999,1e-4,0
14,14,0.2,35,15,1.0714285714285714,0,1,0,0
14,14,0.25,35,15,1.0714285714285714,0,1,0,0
14,14,0.3,35,15,1.0714285714285714,0,1,0,0
15,0,0.05,35,1,0.06666666666666667,1,0,0,0
15,0,0.1,35,1,0.06666666666666667,1,0,0,0
15,0,0.15000000000000002,35,1,0.06666666666666667,1,0,0,0
15,0,0.2,35,1,0.06666666666666667,1,0,0,0
15,0,0.25,35,1,0.06666666666666667,1,0,0,0
15,0,0.3,35,1,0.06666666666666667,1,0,0,0
15,1,0.05,35,15.076,1.0050666666666668,0,0.9384,0.0616,0
15,1,0.1,35,14.3095,0.9539666666666666,0,0.8873,0.1127,0
15,1,0.15000000000000002,35,13.606,0.9070666666666667,0,0.8404,0.1596,0
15,1,0.2,35,12.829,0.8552666666666667,0,0.7886,0.2114,0
15,1,0.25,35,12.1135,0.8075666666666667,0,0.7409,0.2591,0
15,1,0.3,35,11.518,0.7678666666666667,0,0.7012,0.2988,0
15,2,0.05,35,15.9325,1.0621666666666667,0,0.9955,0.0045,0
15,2,0.1,35,15.7585,1.0505666666666666,0,0.9839,0.0161,0
15,2,0.15000000000000002,35,15.559,1.0372666666666666,0,0.9706,0.0294,0
15,2,0.2,35,15.2905,1.0193666666666668,0,0.9527,0.0473,0
15,2,0.25,35,14.8795,0.9919666666666667,0,0.9253,0.0747,0
15,2,0.3,35,14.536,0.9690666666666666,0,0.9024,0.0976,0
15,3,0.05,35,15.9955,1.0663666666666667,0,0.9997,3.0000000000000003e-4,0
15,3,0.1,35,15.958,1.0638666666666667,0,0.9972,0.0028,0
15,3,0.15000000000000002,35,15.904,1.0602666666666667,0,0.9936,0.0064,0
15,3,0.2,35,15.823,1.0548666666666666,0,0.9882,0.0118,0
15,3,0.25,35,15.652,1.0434666666666665,0,0.9768,0.0232,0
15,3,0.3,35,15.5035,1.0335666666666667,0,0.9669,0.0331,0
15,4,0.05,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,4,0.1,35,15.9805,1.0653666666666666,0,0.9987,0.0013,0
15,4,0.15000000000000002,35,15.973,1.0648666666666666,0,0.9982,0.0018,0
15,4,0.2,35,15.9415,1.0627666666666666,0,0.9961,0.0039,0
15,4,0.25,35,15.8755,1.0583666666666667,0,0.9917,0.0083,0
15,4,0.3,35,15.82,1.0546666666666666,0,0.988,0.012,0
15,5,0.05,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,5,0.1,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,5,0.15000000000000002,35,15.994,1.0662666666666667,0,0.9996,4e-4,0
15,5,0.2,35,15.988,1.0658666666666667,0,0.9992,8e-4,0
15,5,0.25,35,15.964,1.0642666666666667,0,0.9976,0.0024,0
15,5,0.3,35,15.9295,1.0619666666666667,0,0.9953,0.0047,0
15,6,0.05,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,6,0.1,35,16,1.0666666666666667,0,1,0,0
15,6,0.15000000000000002,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,6,0.2,35,15.988,1.0658666666666667,0,0.9992,8e-4,0
15,6,0.25,35,15.9835,1.0655666666666666,0,0.9989,0.0011,0
15,6,0.3,35,15.973,1.0648666666666666,0,0.9982,0.0018,0
15,7,0.05,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,7,0.1,35,16,1.0666666666666667,0,1,0,0
15,7,0.15000000000000002,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,7,0.2,35,15.9955,1.0663666666666667,0,0.9997,3.0000000000000003e-4,0
15,7,0.25,35,15.994,1.0662666666666667,0,0.9996,4e-4,0
15,7,0.3,35,15.9865,1.0657666666666665,0,0.9991,9e-4,0
15,8,0.05,35,16,1.0666666666666667,0,1,0,0
15,8,0.1,35,16,1.0666666666666667,0,1,0,0
15,8,0.15000000000000002,35,16,1.0666666666666667,0,1,0,0
15,8,0.2,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,8,0.25,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,8,0.3,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,9,0.05,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,9,0.1,35,16,1.0666666666666667,0,1,0,0
15,9,0.15000000000000002,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,9,0.2,35,15.994,1.0662666666666667,0,0.9996,4e-4,0
15,9,0.25,35,15.994,1.0662666666666667,0,0.9996,4e-4,0
15,9,0.3,35,15.9955,1.0663666666666667,0,0.9997,3.0000000000000003e-4,0
15,10,0.05,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,10,0.1,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,10,0.15000000000000002,35,16,1.0666666666666667,0,1,0,0
15,10,0.2,35,16,1.0666666666666667,0,1,0,0
15,10,0.25,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,10,0.3,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,11,0.05,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,11,0.1,35,16,1.0666666666666667,0,1,0,0
15,11,0.15000000000000002,35,16,1.0666666666666667,0,1,0,0
15,11,0.2,35,16,1.0666666666666667,0,1,0,0
15,11,0.25,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,11,0.3,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,12,0.05,35,16,1.0666666666666667,0,1,0,0
15,12,0.1,35,15.9955,1.0663666666666667,0,0.9997,3.0000000000000003e-4,0
15,12,0.15000000000000002,35,16,1.0666666666666667,0,1,0,0
15,12,0.2,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,12,0.25,35,16,1.0666666666666667,0,1,0,0
15,12,0.3,35,15.9955,1.0663666666666667,0,0.9997,3e-4,0
15,13,0.05,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,13,0.1,35,16,1.0666666666666667,0,1,0,0
15,13,0.15000000000000002,35,16,1.0666666666666667,0,1,0,0
15,13,0.2,35,16,1.0666666666666667,0,1,0,0
15,13,0.25,35,16,1.0666666666666667,0,1,0,0
15,13,0.3,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,14,0.05,35,16,1.0666666666666667,0,1,0,0
15,14,0.1,35,16,1.0666666666666667,0,1,0,0
15,14,0.15000000000000002,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,14,0.2,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,14,0.25,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,14,0.3,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,15,0.05,35,16,1.0666666666666667,0,1,0,0
15,15,0.1,35,16,1.0666666666666667,0,1,0,0
15,15,0.15000000000000002,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,15,0.2,35,15.997,1.0664666666666667,0,0.9998,2e-4,0
15,15,0.25,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
15,15,0.3,35,15.9985,1.0665666666666667,0,0.9999,1e-4,0
16,0,0.05,35,1,0.0625,1,0,0,0
16,0,0.1,35,1,0.0625,1,0,0,0
16,0,0.15000000000000002,35,1,0.0625,1,0,0,0
16,0,0.2,35,1,0.0625,1,0,0,0
16,0,0.25,35,1,0.0625,1,0,0,0
16,0,0.3,35,1,0.0625,1,0,0,0
16,1,0.05,35,16.0288,1.0018,0,0.9393,0.0607,0
16,1,0.1,35,15.0688,0.9418,0,0.8793,0.1207,0
16,1,0.15000000000000002,35,14.4224,0.9014,0,0.8389,0.1611,0
16,1,0.2,35,13.4928,0.8433,0,0.7808,0.2192,0
16,1,0.25,35,12.768,0.798,0,0.7355,0.2645,0
16,1,0.3,35,12.0912,0.7557,0,0.6932,0.3068,0
16,2,0.05,35,16.9248,1.0578,0,0.9953,0.0047,0
16,2,0.1,35,16.7376,1.0461,0,0.9836,0.0164,0
16,2,0.15000000000000002,35,16.5024,1.0314,0,0.9689,0.0311,0
16,2,0.2,35,16.1824,1.0114,0,0.9489,0.0511,0
16,2,0.25,35,15.7696,0.9856,0,0.9231,0.0769,0
16,2,0.3,35,15.3664,0.9604,0,0.8979,0.1021,0
16,3,0.05,35,16.9792,1.0612,0,0.9987,0.0013,0
16,3,0.1,35,16.9488,1.0593,0,0.9968,0.0032,0
16,3,0.15000000000000002,35,16.9088,1.0568,0,0.9943,0.0057,0
16,3,0.2,35,16.792,1.0495,0,0.987,0.013,0
16,3,0.25,35,16.6112,1.0382,0,0.9757,0.0243,0
16,3,0.3,35,16.44,1.0275,0,0.965,0.035,0
16,4,0.05,35,17,1.0625,0,1,0,0
16,4,0.1,35,16.9968,1.0623,0,0.9998,2e-4,0
16,4,0.15000000000000002,35,16.984,1.0615,0,0.999,0.001,0
16,4,0.2,35,16.928,1.058,0,0.9955,0.0045,0
16,4,0.25,35,16.8816,1.0551,0,0.9926,0.0074,0
16,4,0.3,35,16.7472,1.0467,0,0.9842,0.0158,0
16,5,0.05,35,16.9984,1.0624,0,0.9999,1e-4,0
16,5,0.1,35,16.9936,1.0621,0,0.9996,4e-4,0
16,5,0.15000000000000002,35,16.9904,1.0619,0,0.9994,6.000000000000001e-4,0
16,5,0.2,35,16.9776,1.0611,0,0.9986,0.0014,0
16,5,0.25,35,16.9568,1.0598,0,0.9973,0.0027,0
16,5,0.3,35,16.9104,1.0569,0,0.9944,0.0056,0
16,6,0.05,35,16.9968,1.0623,0,0.9998,2e-4,0
16,6,0.1,35,16.9968,1.0623,0,0.9998,2e-4,0
16,6,0.15000000000000002,35,16.9968,1.0623,0,0.9998,2e-4,0
16,6,0.2,35,16.9952,1.0622,0,0.9997,3.0000000000000003e-4,0
16,6,0.25,35,16.9776,1.0611,0,0.9986,0.0014,0
16,6,0.3,35,16.9568,1.0598,0,0.9973,0.0027,0
16,7,0.05,35,17,1.0625,0,1,0,0
16,7,0.1,35,16.9984,1.0624,0,0.9999,1e-4,0
16,7,0.15000000000000002,35,16.9968,1.0623,0,0.9998,2e-4,0
16,7,0.2,35,16.9984,1.0624,0,0.9999,1e-4,0
16,7,0.25,35,16.9904,1.0619,0,0.9994,6.000000000000001e-4,0
16,7,0.3,35,16.9728,1.0608,0,0.9983,0.0017000000000000001,0
16,8,0.05,35,16.9984,1.0624,0,0.9999,1e-4,0
16,8,0.1,35,17,1.0625,0,1,0,0
16,8,0.15000000000000002,35,16.9984,1.0624,0,0.9999,1e-4,0
16,8,0.2,35,17,1.0625,0,1,0,0
16,8,0.25,35,16.9952,1.0622,0,0.9997,3.0000000000000003e-4,0
16,8,0.3,35,16.9936,1.0621,0,0.9996,4e-4,0
16,9,0.05,35,16.9968,1.0623,0,0.9998,2e-4,0
16,9,0.1,35,16.9952,1.0622,0,0.9997,3.0000000000000003e-4,0
16,9,0.15000000000000002,35,17,1.0625,0,1,0,0
16,9,0.2,35,17,1.0625,0,1,0,0
16,9,0.25,35,16.9984,1.0624,0,0.9999,1e-4,0
16,9,0.3,35,16.9936,1.0621,0,0.9996,4e-4,0
16,10,0.05,35,17,1.0625,0,1,0,0
16,10,0.1,35,16.9984,1.0624,0,0.9999,1e-4,0
16,10,0.15000000000000002,35,16.9984,1.0624,0,0.9999,1e-4,0
16,10,0.2,35,16.9968,1.0623,0,0.9998,2e-4,0
16,10,0.25,35,17,1.0625,0,1,0,0
16,10,0.3,35,16.9984,1.0624,0,0.9999,1e-4,0
16,11,0.05,35,17,1.0625,0,1,0,0
16,11,0.1,35,16.9984,1.0624,0,0.9999,1e-4,0
16,11,0.15000000000000002,35,17,1.0625,0,1,0,0
16,11,0.2,35,17,1.0625,0,1,0,0
16,11,0.25,35,16.9984,1.0624,0,0.9999,1e-4,0
16,11,0.3,35,17,1.0625,0,1,0,0
16,12,0.05,35,17,1.0625,0,1,0,0
16,12,0.1,35,16.9984,1.0624,0,0.9999,1e-4,0
16,12,0.15000000000000002,35,16.9984,1.0624,0,0.9999,1e-4,0
16,12,0.2,35,16.9968,1.0623,0,0.9998,2e-4,0
16,12,0.25,35,17,1.0625,0,1,0,0
16,12,0.3,35,17,1.0625,0,1,0,0
16,13,0.05,35,17,1.0625,0,1,0,0
16,13,0.1,35,17,1.0625,0,1,0,0
16,13,0.15000000000000002,35,16.9984,1.0624,0,0.9999,1e-4,0
16,13,0.2,35,17,1.0625,0,1,0,0
16,13,0.25,35,16.9968,1.0623,0,0.9998,2e-4,0
16,13,0.3,35,17,1.0625,0,1,0,0
16,14,0.05,35,16.9984,1.0624,0,0.9999,1e-4,0
16,14,0.1,35,16.9984,1.0624,0,0.9999,1e-4,0
16,14,0.15000000000000002,35,17,1.0625,0,1,0,0
16,14,0.2,35,16.9952,1.0622,0,0.9997,3.0000000000000003e-4,0
16,14,0.25,35,17,1.0625,0,1,0,0
16,14,0.3,35,16.9984,1.0624,0,0.9999,1e-4,0
16,15,0.05,35,16.9968,1.0623,0,0.9998,2e-4,0
16,15,0.1,35,17,1.0625,0,1,0,0
16,15,0.15000000000000002,35,16.9984,1.0624,0,0.9999,1e-4,0
16,15,0.2,35,16.9984,1.0624,0,0.9999,1e-4,0
16,15,0.25,35,16.9968,1.0623,0,0.9998,2e-4,0
16,15,0.3,35,16.9984,1.0624,0,0.9999,1e-4,0
16,16,0.05,35,16.9984,1.0624,0,0.9999,1e-4,0
16,16,0.1,35,16.9984,1.0624,0,0.9999,1e-4,0
16,16,0.15000000000000002,35,16.9984,1.0624,0,0.9999,1e-4,0
16,16,0.2,35,16.9984,1.0624,0,0.9999,1e-4,0
16,16,0.25,35,16.9984,1.0624,0,0.9999,1e-4,0
16,16,0.3,35,16.9984,1.0624,0,0.9999,1e-4,0
17,0,0.05,35,1,0.058823529411764705,1,0,0,0
17,0,0.1,35,1,0.058823529411764705,1,0,0,0
17,0,0.15000000000000002,35,1,0.058823529411764705,1,0,0,0
17,0,0.2,35,1,0.058823529411764705,1,0,0,0
17,0,0.25,35,1,0.058823529411764705,1,0,0,0
17,0,0.3,35,1,0.058823529411764705,1,0,0,0
17,1,0.05,35,16.9511,0.9971235294117647,0,0.9383,0.0617,0
17,1,0.1,35,15.8954,0.9350235294117647,0,0.8762,0.1238,0
17,1,0.15000000000000002,35,15.1321,0.8901235294117646,0,0.8313,0.1687,0
17,1,0.2,35,14.2872,0.8404235294117647,0,0.7816,0.2184,0
17,1,0.25,35,13.4168,0.7892235294117648,0,0.7304,0.2696,0
17,1,0.3,35,12.6433,0.7437235294117647,0,0.6849,0.3151,0
17,2,0.05,35,17.8555,1.0503235294117648,0,0.9915,0.0085,0
17,2,0.1,35,17.6651,1.0391235294117647,0,0.9803,0.0197,0
17,2,0.15000000000000002,35,17.4747,1.0279235294117646,0,0.9691,0.0309,0
17,2,0.2,35,17.0888,1.0052235294117646,0,0.9464,0.0536,0
17,2,0.25,35,16.7981,0.9881235294117648,0,0.9293,0.0707,0
17,2,0.3,35,16.147,0.9498235294117646,0,0.891,0.109,0
17,3,0.05,35,17.9813,1.0577235294117648,0,0.9989,0.0011,0
17,3,0.1,35,17.9439,1.0555235294117646,0,0.9967,0.0033,0
17,3,0.15000000000000002,35,17.8759,1.0515235294117649,0,0.9927,0.0073,0
17,3,0.2,35,17.7314,1.0430235294117647,0,0.9842,0.0158,0
17,3,0.25,35,17.5835,1.0343235294117648,0,0.9755,0.0245,0
17,3,0.3,35,17.3659,1.0215235294117646,0,0.9627,0.0373,0
17,4,0.05,35,17.9932,1.0584235294117648,0,0.9996,4e-4,0
17,4,0.1,35,17.9915,1.0583235294117646,0,0.9995,5e-4,0
17,4,0.15000000000000002,35,17.9711,1.0571235294117647,0,0.9983,0.0017000000000000001,0
17,4,0.2,35,17.9422,1.0554235294117646,0,0.9966,0.0034,0
17,4,0.25,35,17.8572,1.0504235294117645,0,0.9916,0.0084,0
17,4,0.3,35,17.7348,1.0432235294117647,0,0.9844,0.0156,0
17,5,0.05,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,5,0.1,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,5,0.15000000000000002,35,17.9915,1.0583235294117646,0,0.9995,5e-4,0
17,5,0.2,35,17.9745,1.0573235294117647,0,0.9985,0.0015,0
17,5,0.25,35,17.9507,1.0559235294117648,0,0.9971,0.0029,0
17,5,0.3,35,17.898,1.0528235294117647,0,0.994,0.006,0
17,6,0.05,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,6,0.1,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,6,0.15000000000000002,35,17.9932,1.0584235294117648,0,0.9996,4e-4,0
17,6,0.2,35,17.9881,1.0581235294117646,0,0.9993,7e-4,0
17,6,0.25,35,17.9779,1.0575235294117649,0,0.9987,0.0013,0
17,6,0.3,35,17.9592,1.0564235294117648,0,0.9976,0.0024,0
17,7,0.05,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,7,0.1,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,7,0.15000000000000002,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,7,0.2,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,7,0.25,35,17.9915,1.0583235294117646,0,0.9995,5e-4,0
17,7,0.3,35,17.9796,1.0576235294117649,0,0.9988,0.0012000000000000001,0
17,8,0.05,35,18,1.0588235294117647,0,1,0,0
17,8,0.1,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,8,0.15000000000000002,35,18,1.0588235294117647,0,1,0,0
17,8,0.2,35,17.9949,1.0585235294117648,0,0.9997,3.0000000000000003e-4,0
17,8,0.25,35,17.9932,1.0584235294117648,0,0.9996,4e-4,0
17,8,0.3,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,9,0.05,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,9,0.1,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,9,0.15000000000000002,35,18,1.0588235294117647,0,1,0,0
17,9,0.2,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,9,0.25,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,9,0.3,35,17.9932,1.0584235294117648,0,0.9996,4e-4,0
17,10,0.05,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,10,0.1,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,10,0.15000000000000002,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,10,0.2,35,17.9949,1.0585235294117648,0,0.9997,3e-4,0
17,10,0.25,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,10,0.3,35,18,1.0588235294117647,0,1,0,0
17,11,0.05,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,11,0.1,35,18,1.0588235294117647,0,1,0,0
17,11,0.15000000000000002,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,11,0.2,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,11,0.25,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,11,0.3,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,12,0.05,35,18,1.0588235294117647,0,1,0,0
17,12,0.1,35,18,1.0588235294117647,0,1,0,0
17,12,0.15000000000000002,35,18,1.0588235294117647,0,1,0,0
17,12,0.2,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,12,0.25,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,12,0.3,35,18,1.0588235294117647,0,1,0,0
17,13,0.05,35,18,1.0588235294117647,0,1,0,0
17,13,0.1,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,13,0.15000000000000002,35,18,1.0588235294117647,0,1,0,0
17,13,0.2,35,18,1.0588235294117647,0,1,0,0
17,13,0.25,35,18,1.0588235294117647,0,1,0,0
17,13,0.3,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,14,0.05,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,14,0.1,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,14,0.15000000000000002,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,14,0.2,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,14,0.25,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,14,0.3,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,15,0.05,35,18,1.0588235294117647,0,1,0,0
17,15,0.1,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,15,0.15000000000000002,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,15,0.2,35,18,1.0588235294117647,0,1,0,0
17,15,0.25,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,15,0.3,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,16,0.05,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,16,0.1,35,17.9949,1.0585235294117648,0,0.9997,3.0000000000000003e-4,0
17,16,0.15000000000000002,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,16,0.2,35,17.9966,1.0586235294117647,0,0.9998,2e-4,0
17,16,0.25,35,17.9983,1.0587235294117647,0,0.9999,1e-4,0
17,16,0.3,35,18,1.0588235294117647,0,1,0,0
17,17,0.05,35,17.9949,1.0585235294117648,0,0.9997,3.0000000000000003e-4,0
17,17,0.1,35,18,1.0588235294117647,0,1,0,0
17,17,0.15000000000000002,35,18,1.0588235294117647,0,1,0,0
17,17,0.2,35,18,1.0588235294117647,0,1,0,0
17,17,0.25,35,18,1.0588235294117647,0,1,0,0
17,17,0.3,35,18,1.0588235294117647,0,1,0,0
18,0,0.05,35,1,0.05555555555555555,1,0,0,0
18,0,0.1,35,1,0.05555555555555555,1,0,0,0
18,0,0.15000000000000002,35,1,0.05555555555555555,1,0,0,0
18,0,0.2,35,1,0.05555555555555555,1,0,0,0
18,0,0.25,35,1,0.05555555555555555,1,0,0,0
18,0,0.3,35,1,0.05555555555555555,1,0,0,0
18,1,0.05,35,17.839,0.9910555555555555,0,0.9355,0.0645,0
18,1,0.1,35,16.7662,0.9314555555555556,0,0.8759,0.1241,0
18,1,0.15000000000000002,35,15.8446,0.8802555555555556,0,0.8247,0.1753,0
18,1,0.2,35,14.9932,0.8329555555555556,0,0.7774,0.2226,0
18,1,0.25,35,14.0086,0.7782555555555555,0,0.7227,0.2773,0
18,1,0.3,35,13.3066,0.7392555555555556,0,0.6837,0.3163,0
18,2,0.05,35,18.8956,1.0497555555555556,0,0.9942,0.0058000000000000005,0
18,2,0.1,35,18.6778,1.0376555555555556,0,0.9821,0.0179,0
18,2,0.15000000000000002,35,18.397,1.0220555555555555,0,0.9665,0.0335,0
18,2,0.2,35,18.0676,1.0037555555555555,0,0.9482,0.0518,0
18,2,0.25,35,17.641,0.9800555555555555,0,0.9245,0.0755,0
18,2,0.3,35,17.101,0.9500555555555555,0,0.8945,0.1055,0
